,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
133,482603.0,104496.0,1362930.0,492210.0,9202937.0,1603746.0,601152.0,94225.0,3396333.0,4541820.0,213879.0,146152.0,3108307.0,773086.0,323856.0,1044325.0,444902.0,874460.0,223946.0,2206855.0,1524069.0,1436944.0,890570.0,340231.0,1131994.0,157427.0,322171.0,489546.0,234355.0,3305787.0,249302.0,4745357.0,1244842.0,41057.0,2030126.0,501218.0,742523.0,2421130.0,269174.0,654256.0,139517.0,1063891.0,6172649.0,533457.0,107076.0,2955111.0,2672981.0,145274.0,783479.0,101333.0
134,481303.0,105924.0,1363943.0,475115.0,9146355.0,1575263.0,604732.0,87773.0,3320896.0,4413590.0,205979.0,145302.0,3043800.0,770111.0,316004.0,1024077.0,440721.0,858946.0,224563.0,2207007.0,1515645.0,1414113.0,870473.0,329710.0,1093699.0,160976.0,313330.0,487258.0,239258.0,3294874.0,245774.0,4736456.0,1196064.0,39236.0,2014724.0,479725.0,731150.0,2378616.0,277112.0,622856.0,138303.0,1056528.0,6081452.0,540236.0,106598.0,3004485.0,2927621.0,143696.0,767612.0,103271.0
135,465821.0,104723.0,1364825.0,467629.0,9120296.0,1566883.0,609449.0,90360.0,3326513.0,4310108.0,205083.0,143252.0,3044908.0,771862.0,305513.0,1031930.0,417306.0,861040.0,221036.0,2180594.0,1517373.0,1414433.0,868423.0,326127.0,1098920.0,156960.0,311992.0,494564.0,238119.0,3290223.0,244331.0,4667110.0,1129238.0,39121.0,1938399.0,481590.0,761308.0,2368540.0,269756.0,605904.0,143348.0,1048031.0,6157955.0,526774.0,106584.0,3123429.0,2887706.0,144117.0,746825.0,100883.0
136,473521.0,103386.0,1375396.0,474223.0,9123322.0,1553732.0,600003.0,91369.0,3379682.0,4484561.0,213301.0,143555.0,3011210.0,780397.0,309024.0,1029409.0,473858.0,856467.0,221047.0,2133256.0,1530243.0,1418267.0,869697.0,332069.0,1094875.0,155960.0,318733.0,491900.0,239451.0,3311456.0,242631.0,4702714.0,1454093.0,38180.0,2111134.0,482134.0,747776.0,2345783.0,285901.0,673024.0,140131.0,1039135.0,6062278.0,533160.0,109544.0,2834770.0,2865844.0,141039.0,798789.0,99425.0
137,462111.0,104965.0,1379009.0,479592.0,9165864.0,1567080.0,610619.0,88735.0,3354496.0,4445728.0,205581.0,147396.0,3025712.0,785956.0,309563.0,1026725.0,472647.0,866227.0,231691.0,2236502.0,1526629.0,1423899.0,863873.0,321201.0,1100396.0,153112.0,318418.0,496416.0,245252.0,3329904.0,251642.0,4699403.0,1492218.0,39614.0,2134876.0,489340.0,761424.0,2380625.0,276186.0,694707.0,141266.0,1051390.0,6115095.0,531538.0,114672.0,3014675.0,2857626.0,138283.0,794090.0,99843.0
138,457082.0,104778.0,1367077.0,476744.0,9241768.0,1520511.0,605526.0,90491.0,3386544.0,4246621.0,208347.0,142851.0,2997787.0,778743.0,311776.0,1013535.0,478440.0,870597.0,233297.0,2215316.0,1533739.0,1424678.0,845379.0,320342.0,1071102.0,148860.0,311095.0,499873.0,251171.0,3354206.0,235131.0,4724175.0,1493165.0,37293.0,2139954.0,459319.0,742166.0,2384967.0,280778.0,677904.0,137967.0,1038327.0,6204111.0,503325.0,116014.0,3110398.0,2827877.0,143052.0,789516.0,93703.0
139,460189.0,105344.0,1386606.0,482335.0,9299939.0,1495887.0,616527.0,92961.0,3381599.0,4514883.0,217530.0,140541.0,2994949.0,794767.0,310166.0,1026996.0,486307.0,874927.0,236925.0,2215263.0,1536165.0,1451405.0,857315.0,322031.0,1094244.0,144616.0,332848.0,489927.0,248154.0,3361866.0,232689.0,4778955.0,1493007.0,37372.0,2156918.0,477721.0,754015.0,2408894.0,283313.0,699457.0,138224.0,1051430.0,6073696.0,504214.0,116199.0,3040777.0,2843818.0,147847.0,797228.0,90618.0
140,469450.0,104520.0,1378158.0,490703.0,9332748.0,1484280.0,621884.0,94739.0,3424674.0,4481031.0,215614.0,136188.0,2997246.0,794429.0,304943.0,1029895.0,484714.0,876073.0,243055.0,2263851.0,1541259.0,1462594.0,846798.0,324763.0,1097215.0,143223.0,324500.0,498675.0,253639.0,3362892.0,237624.0,4796860.0,1510136.0,35598.0,2142029.0,479087.0,757213.0,2441378.0,277472.0,714933.0,136473.0,1050487.0,6154718.0,500419.0,109944.0,3070407.0,2839250.0,154507.0,790400.0,94683.0
141,468317.0,110941.0,1377827.0,494802.0,9227644.0,1467167.0,647798.0,93251.0,3489527.0,4486204.0,219471.0,139273.0,2985744.0,812506.0,309312.0,1033413.0,500020.0,887299.0,252757.0,2296727.0,1630142.0,1473538.0,854088.0,321430.0,1104051.0,138691.0,328961.0,498495.0,266584.0,3433306.0,235982.0,4892781.0,1544950.0,37790.0,2202106.0,486755.0,753776.0,2517236.0,295358.0,713922.0,140832.0,1083104.0,6178141.0,507542.0,120183.0,3080579.0,2856191.0,155225.0,803317.0,94319.0
142,466878.0,111891.0,1392072.0,497762.0,9224303.0,1471738.0,654618.0,100591.0,3472193.0,4522151.0,213328.0,139528.0,3017468.0,810739.0,304577.0,1024592.0,481995.0,872258.0,262494.0,2283990.0,1599773.0,1475565.0,866661.0,324850.0,1113276.0,141510.0,328647.0,502981.0,275635.0,3459629.0,231454.0,4959372.0,1250902.0,35518.0,2157151.0,472805.0,768710.0,2500821.0,301805.0,644711.0,143172.0,1087601.0,6228301.0,496705.0,120639.0,3141880.0,2885286.0,155622.0,798390.0,91209.0
143,470773.0,113568.0,1391419.0,501722.0,9238615.0,1442000.0,672665.0,101602.0,3497705.0,4467773.0,209148.0,131671.0,3004513.0,832593.0,305667.0,1035047.0,506629.0,867329.0,258830.0,2313546.0,1637250.0,1497873.0,857534.0,318957.0,1114922.0,138308.0,338695.0,499314.0,271456.0,3483507.0,228867.0,4997472.0,1574640.0,36666.0,2246790.0,467072.0,764849.0,2542920.0,301452.0,719807.0,140975.0,1096637.0,6184913.0,484504.0,122870.0,3036924.0,2892076.0,151851.0,811062.0,91285.0
