timestamp,zone_datetime,status,provider,code,zone_name,zone_carbon_intensity_avg,zone_carbon_intensity_unit
1659693631,2022-08-05T09:00:00.000Z,ok,azure,canadacentral,CA-ON,59,gCO2eq/kWh
1659695431,2022-08-05T10:00:00.000Z,ok,azure,canadacentral,CA-ON,61,gCO2eq/kWh
1659697231,2022-08-05T10:00:00.000Z,ok,azure,canadacentral,CA-ON,74,gCO2eq/kWh
1659699031,2022-08-05T11:00:00.000Z,ok,azure,canadacentral,CA-ON,75,gCO2eq/kWh
1659700831,2022-08-05T11:00:00.000Z,ok,azure,canadacentral,CA-ON,82,gCO2eq/kWh
1659702630,2022-08-05T12:00:00.000Z,ok,azure,canadacentral,CA-ON,84,gCO2eq/kWh
1659704431,2022-08-05T12:00:00.000Z,ok,azure,canadacentral,CA-ON,81,gCO2eq/kWh
1659706230,2022-08-05T12:00:00.000Z,ok,azure,canadacentral,CA-ON,81,gCO2eq/kWh
1659708031,2022-08-05T13:00:00.000Z,ok,azure,canadacentral,CA-ON,89,gCO2eq/kWh
1659709831,2022-08-05T14:00:00.000Z,ok,azure,canadacentral,CA-ON,94,gCO2eq/kWh
1659711631,2022-08-05T14:00:00.000Z,ok,azure,canadacentral,CA-ON,105,gCO2eq/kWh
1659713431,2022-08-05T15:00:00.000Z,ok,azure,canadacentral,CA-ON,111,gCO2eq/kWh
1659715231,2022-08-05T15:00:00.000Z,ok,azure,canadacentral,CA-ON,113,gCO2eq/kWh
1659717031,2022-08-05T16:00:00.000Z,ok,azure,canadacentral,CA-ON,120,gCO2eq/kWh
1659718831,2022-08-05T16:00:00.000Z,ok,azure,canadacentral,CA-ON,119,gCO2eq/kWh
1659720631,2022-08-05T17:00:00.000Z,ok,azure,canadacentral,CA-ON,126,gCO2eq/kWh
1659722431,2022-08-05T17:00:00.000Z,ok,azure,canadacentral,CA-ON,123,gCO2eq/kWh
1659724231,2022-08-05T18:00:00.000Z,ok,azure,canadacentral,CA-ON,130,gCO2eq/kWh
1659726031,2022-08-05T18:00:00.000Z,ok,azure,canadacentral,CA-ON,123,gCO2eq/kWh
1659727831,2022-08-05T19:00:00.000Z,ok,azure,canadacentral,CA-ON,130,gCO2eq/kWh
1659729631,2022-08-05T19:00:00.000Z,ok,azure,canadacentral,CA-ON,127,gCO2eq/kWh
1659731431,2022-08-05T20:00:00.000Z,ok,azure,canadacentral,CA-ON,134,gCO2eq/kWh
1659733230,2022-08-05T20:00:00.000Z,ok,azure,canadacentral,CA-ON,122,gCO2eq/kWh
1659735031,2022-08-05T21:00:00.000Z,ok,azure,canadacentral,CA-ON,129,gCO2eq/kWh
1659736831,2022-08-05T21:00:00.000Z,ok,azure,canadacentral,CA-ON,125,gCO2eq/kWh
1659738630,2022-08-05T22:00:00.000Z,ok,azure,canadacentral,CA-ON,132,gCO2eq/kWh
